source_website,source_type,title,publish_time,content,keywords,keyword_count,sentiment,content_length,title_length,url,collection_time,data_count,company_id,news_type,company_name
经济日报,其他,中海地产宣布创新驱动计划，推动技术创新,2023-01-09,中海地产今日宣布其智能硬件业务规模突破1亿用户，成为行业内的重要参与者。业务负责人表示，将继续扩大市场份额。,中海地产,1,中性,54,19,https://example.com/yuqing?yuqingId=5480844608&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
新浪财经,新闻,中海地产在物联网领域取得突破,2026-08-24,"中海地产今日宣布推出""人才培养""计划，目标是提升数字化水平。该计划将涵盖技术研发、市场拓展等多个方面，预计将投入60亿元。",中海地产,1,中性,61,14,https://example.com/yuqing?yuqingId=4772527363&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,新闻,中海地产
科技日报,其他,中海地产获得行业权威奖项，彰显技术实力,2023-08-23,中海地产今日发布2023年第四季度财报，数据显示公司营收同比增长33%，净利润同比增长40%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中海地产,1,中性,85,19,https://example.com/yuqing?yuqingId=9389417201&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
新浪财经,新闻,中海地产发布2025年第三季度财报，营收同比增长11%,2025-11-17,中海地产昨日举办新品发布会，推出全新产品系列。新产品采用了最新的物联网技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海地产,1,中性,65,27,https://example.com/yuqing?yuqingId=5219147005&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,新闻,中海地产
爱企查,其他,中海地产推出全新产品，销量创新高,2025-03-09,中海地产今日宣布，将在未来3年内投资30亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中海地产,1,中性,72,16,https://example.com/yuqing?yuqingId=6378356457&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
36氪,其他,中海地产业务规模突破100亿元,2025-05-14,中海地产今日宣布其AI业务规模突破100亿元，成为行业内的重要参与者。业务负责人表示，将继续扩大市场份额。,中海地产,1,中性,53,15,https://example.com/yuqing?yuqingId=8456067770&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
界面新闻,其他,中海地产业务规模突破1亿用户,2023-06-17,中海地产昨日举办新品发布会，推出全新产品系列。新产品采用了最新的云计算技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海地产,1,中性,65,14,https://example.com/yuqing?yuqingId=6915307058&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
证券时报,其他,中海地产宣布人才培养计划，实现碳中和,2023-01-24,"在近日举办的行业大会上，中海地产凭借其在技术创新和产品质量方面的卓越表现，获得了""最佳企业奖""。这一奖项的获得，充分彰显了中海地产在行业内的技术实力和领先地位。",中海地产,1,中性,80,18,https://example.com/yuqing?yuqingId=2255863197&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
爱企查,其他,中海地产推出全新产品，受到消费者追捧,2026-03-23,中海地产研究院今日宣布在云计算领域取得重大突破，成功获得了专利授权。这一成果标志着中海地产在该领域的研究进入国内领先行列。,中海地产,1,中性,61,18,https://example.com/yuqing?yuqingId=6618215966&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
科技日报,其他,中海地产达成新合作,2024-12-04,近日，中海地产在业务发展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中海地产,1,中性,43,9,https://example.com/yuqing?yuqingId=8511865640&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
证券时报,其他,中海地产宣布数字转型计划，实现碳中和,2025-01-22,"中海地产今日宣布推出""数字转型""计划，目标是实现碳中和。该计划将涵盖人才培养、生态建设等多个方面，预计将投入39亿元。",中海地产,1,中性,59,18,https://example.com/yuqing?yuqingId=8795839986&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
科技日报,其他,中海地产业务规模突破500亿元,2023-06-20,"中海地产今日宣布推出""创新驱动""计划，目标是推动技术创新。该计划将涵盖人才培养、生态建设等多个方面，预计将投入64亿元。",中海地产,1,中性,60,15,https://example.com/yuqing?yuqingId=2676595609&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
科技日报,其他,中海地产与小米达成战略合作,2023-04-20,中海地产旗下游戏业务2023年第四季度实现快速增长，营收同比增长36%。增长主要得益于新业务的快速发展。,中海地产,1,中性,52,13,https://example.com/yuqing?yuqingId=4558714559&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
经济日报,其他,中海地产业务规模突破5亿用户,2024-03-04,中海地产今日宣布，将在未来3年内投资36亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中海地产,1,中性,72,14,https://example.com/yuqing?yuqingId=7157643498&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
科技日报,其他,中海地产旗下自动驾驶业务实现快速增长,2023-10-14,中海地产旗下自动驾驶业务2023年第二季度实现快速增长，营收同比增长24%。增长主要得益于市场份额的提升。,中海地产,1,中性,53,18,https://example.com/yuqing?yuqingId=2457913306&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,其他,中海地产
新浪财经,新闻,中海地产在物联网领域取得突破,2023-08-28,中海地产昨日举办新品发布会，推出全新产品系列。新产品采用了最新的AI技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海地产,1,中性,64,14,https://example.com/yuqing?yuqingId=7502744099&keyword=%E4%B8%AD%E6%B5%B7%E5%9C%B0%E4%BA%A7,2026-01-02 19:25:22,,16,新闻,中海地产
界面新闻,其他,中海油发布2025年第一季度财报，营收同比增长26%,2025-01-25,中海油昨日举办新品发布会，推出全新产品系列。新产品采用了最新的5G技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海油,1,中性,63,26,https://example.com/yuqing?yuqingId=2525088456&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中海油发布新公告,2026-11-24,近日，中海油在技术创新方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中海油,1,中性,42,8,https://example.com/yuqing?yuqingId=8219447271&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中海油业务规模突破100亿元,2024-03-02,中海油旗下智能硬件业务2024年第三季度实现快速增长，营收同比增长40%。增长主要得益于成本控制的优化。,中海油,1,中性,52,14,https://example.com/yuqing?yuqingId=7970497653&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
科技日报,其他,中海油发布2024年第四季度财报，营收同比增长28%,2024-11-09,中海油研究院今日宣布在人工智能领域取得重大突破，成功发表了重要论文。这一成果标志着中海油在该领域的研究进入国内领先行列。,中海油,1,中性,60,26,https://example.com/yuqing?yuqingId=5484735473&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
界面新闻,其他,中海油推出新产品,2025-04-16,近日，中海油在技术创新方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中海油,1,中性,42,8,https://example.com/yuqing?yuqingId=8546860721&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中海油发布2026年第三季度财报，营收同比增长16%,2026-04-23,中海油今日宣布，将在未来5年内投资78亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中海油,1,中性,71,26,https://example.com/yuqing?yuqingId=2693724797&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中海油推出全新产品，受到消费者追捧,2023-03-12,"在近日举办的行业大会上，中海油凭借其在技术创新和产品质量方面的卓越表现，获得了""社会责任奖""。这一奖项的获得，充分彰显了中海油在行业内的技术实力和领先地位。",中海油,1,中性,78,17,https://example.com/yuqing?yuqingId=3457185716&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
爱企查,其他,中海油在人工智能领域取得突破,2023-01-10,近日，中海油宣布与网易达成战略合作，双方将在技术研发、市场拓展等领域展开深度合作。此次合作将有助于中海油进一步提升市场竞争力。,中海油,1,中性,63,14,https://example.com/yuqing?yuqingId=4882742871&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
证券时报,其他,中海油发布2026年第一季度财报，营收同比增长25%,2026-11-14,中海油今日宣布，将在未来5年内投资37亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中海油,1,中性,71,26,https://example.com/yuqing?yuqingId=5539753264&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中海油在大数据领域取得突破,2025-10-05,中海油旗下自动驾驶业务2025年第二季度实现快速增长，营收同比增长34%。增长主要得益于全球化战略的成功。,中海油,1,中性,53,13,https://example.com/yuqing?yuqingId=2758696510&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
科技日报,其他,中海油与新浪达成战略合作,2023-11-17,"中海油今日宣布推出""生态建设""计划，目标是提升数字化水平。该计划将涵盖社会责任、可持续发展等多个方面，预计将投入77亿元。",中海油,1,中性,61,12,https://example.com/yuqing?yuqingId=1428916784&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
爱企查,其他,中海油达成新合作,2023-05-19,近日，中海油在市场拓展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中海油,1,中性,42,8,https://example.com/yuqing?yuqingId=1020758957&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
证券时报,其他,中海油宣布重大投资计划，布局未来发展,2026-12-17,中海油昨日举办新品发布会，推出全新产品系列。新产品采用了最新的量子计算技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海油,1,中性,65,18,https://example.com/yuqing?yuqingId=3481593371&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
界面新闻,其他,中海油与阿里巴巴达成战略合作,2023-04-10,中海油昨日举办新品发布会，推出全新产品系列。新产品采用了最新的AI技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海油,1,中性,63,14,https://example.com/yuqing?yuqingId=7058944198&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
科技日报,其他,中海油取得新进展,2025-10-01,近日，中海油在市场拓展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中海油,1,中性,42,8,https://example.com/yuqing?yuqingId=1036452764&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
界面新闻,其他,中海油宣布重大投资计划，布局未来发展,2026-08-01,中海油今日宣布，将在未来5年内投资45亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中海油,1,中性,71,18,https://example.com/yuqing?yuqingId=2255643909&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
证券时报,其他,中海油宣布生态建设计划，提升数字化水平,2026-12-05,中海油研究院今日宣布在区块链领域取得重大突破，成功获得了专利授权。这一成果标志着中海油在该领域的研究进入国内领先行列。,中海油,1,中性,59,19,https://example.com/yuqing?yuqingId=1291676753&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
界面新闻,其他,中海油旗下游戏业务实现快速增长,2024-06-05,中海油昨日举办新品发布会，推出全新产品系列。新产品采用了最新的云计算技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中海油,1,中性,64,15,https://example.com/yuqing?yuqingId=8500643625&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
36氪,其他,中海油在大数据领域取得突破,2023-04-17,中海油今日发布2023年第二季度财报，数据显示公司营收同比增长32%，净利润同比增长34%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中海油,1,中性,84,13,https://example.com/yuqing?yuqingId=6757708968&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
证券时报,其他,中海油与字节跳动达成战略合作,2023-10-03,中海油今日发布2023年第二季度财报，数据显示公司营收同比增长12%，净利润同比增长27%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中海油,1,中性,84,14,https://example.com/yuqing?yuqingId=1638577999&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
证券时报,其他,中海油旗下金融业务实现快速增长,2025-05-04,中海油今日发布2025年第三季度财报，数据显示公司营收同比增长17%，净利润同比增长50%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中海油,1,中性,84,15,https://example.com/yuqing?yuqingId=5486098278&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
新浪财经,新闻,中海油与百度达成战略合作,2026-11-14,中海油今日宣布其电商业务规模突破5亿用户，成为行业内的重要参与者。业务负责人表示，将继续扩大市场份额。,中海油,1,中性,51,12,https://example.com/yuqing?yuqingId=2345132647&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,新闻,中海油
证券时报,其他,中海油推出全新产品，市场反应热烈,2025-07-19,中海油旗下游戏业务2025年第一季度实现快速增长，营收同比增长48%。增长主要得益于新业务的快速发展。,中海油,1,中性,51,16,https://example.com/yuqing?yuqingId=5804587252&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中海油获得行业权威奖项，彰显技术实力,2023-09-14,"中海油今日宣布推出""人才培养""计划，目标是推动技术创新。该计划将涵盖技术研发、市场拓展等多个方面，预计将投入14亿元。",中海油,1,中性,59,18,https://example.com/yuqing?yuqingId=5304404436&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
爱企查,其他,中海油宣布重大投资计划，布局未来发展,2026-08-18,中海油研究院今日宣布在智能制造领域取得重大突破，成功开发了新一代技术。这一成果标志着中海油在该领域的研究进入国内领先行列。,中海油,1,中性,61,18,https://example.com/yuqing?yuqingId=2429868181&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
新浪财经,新闻,中海油推出全新产品，市场反应热烈,2026-03-19,中海油今日发布2026年第二季度财报，数据显示公司营收同比增长12%，净利润同比增长28%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中海油,1,中性,84,16,https://example.com/yuqing?yuqingId=8799577842&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,新闻,中海油
36氪,其他,中海油业务规模突破1000亿元,2023-11-13,中海油今日发布2023年第三季度财报，数据显示公司营收同比增长23%，净利润同比增长40%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中海油,1,中性,84,15,https://example.com/yuqing?yuqingId=3151009340&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
36氪,其他,中海油发布新公告,2025-08-24,近日，中海油在业务发展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中海油,1,中性,42,8,https://example.com/yuqing?yuqingId=9218254318&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
新浪财经,新闻,中海油与腾讯达成战略合作,2025-01-13,中海油旗下电商业务2025年第二季度实现快速增长，营收同比增长17%。增长主要得益于新业务的快速发展。,中海油,1,中性,51,12,https://example.com/yuqing?yuqingId=2470515846&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,新闻,中海油
36氪,其他,中海油旗下本地生活业务实现快速增长,2026-12-20,中海油旗下本地生活业务2026年第二季度实现快速增长，营收同比增长11%。增长主要得益于市场份额的提升。,中海油,1,中性,52,17,https://example.com/yuqing?yuqingId=4496408251&keyword=%E4%B8%AD%E6%B5%B7%E6%B2%B9,2026-01-02 19:15:51,,17,其他,中海油
经济日报,其他,中石化发布2026年第二季度财报，营收同比增长33%,2026-03-12,中石化今日宣布，将在未来2年内投资43亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中石化,1,中性,71,26,https://example.com/yuqing?yuqingId=9170957494&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
新浪财经,新闻,中石化旗下电商业务实现快速增长,2023-10-06,中石化旗下电商业务2023年第一季度实现快速增长，营收同比增长18%。增长主要得益于全球化战略的成功。,中石化,1,中性,51,15,https://example.com/yuqing?yuqingId=7246967568&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,新闻,中石化
36氪,其他,中石化业务规模突破10亿用户,2024-11-18,中石化研究院今日宣布在智能制造领域取得重大突破，成功实现了关键突破。这一成果标志着中石化在该领域的研究进入国内领先行列。,中石化,1,中性,60,14,https://example.com/yuqing?yuqingId=6057629112&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
新浪财经,新闻,中石化获得行业权威奖项，彰显技术实力,2024-02-01,中石化昨日举办新品发布会，推出全新产品系列。新产品采用了最新的量子计算技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中石化,1,中性,65,18,https://example.com/yuqing?yuqingId=2396147213&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,新闻,中石化
界面新闻,其他,中石化发布2025年第三季度财报，营收同比增长49%,2025-07-12,"中石化今日宣布推出""人才培养""计划，目标是培养行业人才。该计划将涵盖人才培养、生态建设等多个方面，预计将投入80亿元。",中石化,1,中性,59,26,https://example.com/yuqing?yuqingId=2855943296&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
新浪财经,新闻,中石化与字节跳动达成战略合作,2023-01-22,"在近日举办的行业大会上，中石化凭借其在技术创新和产品质量方面的卓越表现，获得了""社会责任奖""。这一奖项的获得，充分彰显了中石化在行业内的技术实力和领先地位。",中石化,1,中性,78,14,https://example.com/yuqing?yuqingId=3463877512&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,新闻,中石化
爱企查,其他,中石化发布新公告,2023-10-28,近日，中石化在技术创新方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中石化,1,中性,42,8,https://example.com/yuqing?yuqingId=6137625456&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
科技日报,其他,中石化取得新进展,2026-03-10,近日，中石化在市场拓展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中石化,1,中性,42,8,https://example.com/yuqing?yuqingId=6032726797&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
新浪财经,新闻,中石化宣布重大投资计划，布局未来发展,2024-10-27,中石化今日发布2024年第二季度财报，数据显示公司营收同比增长50%，净利润同比增长24%，远超市场预期。公司表示，增长主要得益于核心业务的强劲表现和新业务的快速发展。,中石化,1,中性,84,18,https://example.com/yuqing?yuqingId=7472129616&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,新闻,中石化
36氪,其他,中石化宣布绿色发展计划，提升数字化水平,2025-07-26,中石化旗下金融业务2025年第一季度实现快速增长，营收同比增长44%。增长主要得益于全球化战略的成功。,中石化,1,中性,51,19,https://example.com/yuqing?yuqingId=5199605087&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
36氪,其他,中石化发布2023年第三季度财报，营收同比增长38%,2023-10-05,中石化今日宣布其电商业务规模突破5亿用户，成为行业内的重要参与者。业务负责人表示，将继续扩大市场份额。,中石化,1,中性,51,26,https://example.com/yuqing?yuqingId=9794306128&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
爱企查,其他,中石化旗下电商业务实现快速增长,2025-04-15,中石化昨日举办新品发布会，推出全新产品系列。新产品采用了最新的AI技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中石化,1,中性,63,15,https://example.com/yuqing?yuqingId=4619687842&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
经济日报,其他,中石化发布新公告,2026-11-21,近日，中石化在市场拓展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中石化,1,中性,42,8,https://example.com/yuqing?yuqingId=5861953227&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
新浪财经,新闻,中石化业务规模突破100亿元,2026-10-16,"在近日举办的行业大会上，中石化凭借其在技术创新和产品质量方面的卓越表现，获得了""社会责任奖""。这一奖项的获得，充分彰显了中石化在行业内的技术实力和领先地位。",中石化,1,中性,78,14,https://example.com/yuqing?yuqingId=1688163488&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,新闻,中石化
36氪,其他,中石化发布新公告,2026-08-17,近日，中石化在市场拓展方面取得了新的进展。公司表示，将继续努力，推动企业高质量发展。,中石化,1,中性,42,8,https://example.com/yuqing?yuqingId=4780093504&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
证券时报,其他,中石化推出全新产品，口碑良好,2024-12-01,"在近日举办的行业大会上，中石化凭借其在技术创新和产品质量方面的卓越表现，获得了""年度行业创新奖""。这一奖项的获得，充分彰显了中石化在行业内的技术实力和领先地位。",中石化,1,中性,80,14,https://example.com/yuqing?yuqingId=1608840311&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
界面新闻,其他,中石化业务规模突破5亿用户,2026-09-19,中石化今日宣布，将在未来2年内投资18亿元用于研发创新和市场拓展。公司表示，这一投资将有助于保持其在技术领域的领先地位，推动公司长期健康发展。,中石化,1,中性,71,13,https://example.com/yuqing?yuqingId=4172256650&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
科技日报,其他,中石化旗下电商业务实现快速增长,2024-12-18,中石化旗下电商业务2024年第二季度实现快速增长，营收同比增长40%。增长主要得益于核心业务的强劲表现。,中石化,1,中性,52,15,https://example.com/yuqing?yuqingId=8661080997&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
爱企查,其他,中石化业务规模突破100亿元,2023-05-12,中石化研究院今日宣布在自动驾驶领域取得重大突破，成功发表了重要论文。这一成果标志着中石化在该领域的研究进入国内领先行列。,中石化,1,中性,60,14,https://example.com/yuqing?yuqingId=3221594192&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
证券时报,其他,中石化获得行业权威奖项，彰显技术实力,2025-08-26,"在近日举办的行业大会上，中石化凭借其在技术创新和产品质量方面的卓越表现，获得了""年度行业创新奖""。这一奖项的获得，充分彰显了中石化在行业内的技术实力和领先地位。",中石化,1,中性,80,18,https://example.com/yuqing?yuqingId=2617443355&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
新浪财经,新闻,中石化发布2026年第一季度财报，营收同比增长12%,2026-07-04,中石化昨日举办新品发布会，推出全新产品系列。新产品采用了最新的5G技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中石化,1,中性,63,26,https://example.com/yuqing?yuqingId=7608111950&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,新闻,中石化
经济日报,其他,中石化旗下智能硬件业务实现快速增长,2025-12-01,中石化昨日举办新品发布会，推出全新产品系列。新产品采用了最新的云计算技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中石化,1,中性,64,17,https://example.com/yuqing?yuqingId=4749483691&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
36氪,其他,中石化与美团达成战略合作,2023-09-07,中石化昨日举办新品发布会，推出全新产品系列。新产品采用了最新的大数据技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中石化,1,中性,64,12,https://example.com/yuqing?yuqingId=7299646763&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
爱企查,其他,中石化发布2026年第二季度财报，营收同比增长12%,2026-08-02,中石化昨日举办新品发布会，推出全新产品系列。新产品采用了最新的区块链技术，具有更高的性能和更好的用户体验，有望引领行业创新发展。,中石化,1,中性,64,26,https://example.com/yuqing?yuqingId=9972386027&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
36氪,其他,中石化旗下电商业务实现快速增长,2026-07-03,中石化今日宣布其电商业务规模突破500亿元，成为行业内的重要参与者。业务负责人表示，将继续扩大市场份额。,中石化,1,中性,52,15,https://example.com/yuqing?yuqingId=7083535454&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
爱企查,其他,中石化业务规模突破10亿用户,2023-07-09,"在近日举办的行业大会上，中石化凭借其在技术创新和产品质量方面的卓越表现，获得了""年度行业创新奖""。这一奖项的获得，充分彰显了中石化在行业内的技术实力和领先地位。",中石化,1,中性,80,14,https://example.com/yuqing?yuqingId=8343447557&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
科技日报,其他,中石化宣布绿色发展计划，培养行业人才,2025-05-11,近日，中石化宣布与中国电信达成战略合作，双方将在技术研发、市场拓展等领域展开深度合作。此次合作将有助于中石化进一步提升市场竞争力。,中石化,1,中性,65,18,https://example.com/yuqing?yuqingId=1263687195&keyword=%E4%B8%AD%E7%9F%B3%E5%8C%96,2026-01-02 19:15:43,,18,其他,中石化
